index,Word,Occurrences,Word Count By Book,Book of Acquisition,WF,Lg10WF,Lg10WF (SUBTLEX),CD,Lg10CD,Burstingness,Lg10B
321,garden,"{1: [(1, 4), (7, 1), (14, 1)], 2: [(1, 3), (2, 1), (3, 8), (8, 1), (11, 1)], 3: [(1, 1), (2, 3), (4, 1), (14, 1), (16, 2), (21, 1)], 4: [(1, 2), (5, 5), (7, 1), (21, 1), (23, 1), (24, 1)], 5: [(1, 1), (2, 2), (3, 1), (25, 1), (26, 1), (38, 2)], 6: [(3, 1), (4, 4), (6, 1), (10, 1), (14, 1), (16, 6), (17, 1), (22, 2)], 7: [(1, 1), (4, 3), (5, 3), (6, 3), (7, 6), (8, 2), (9, 1), (11, 2), (17, 1), (19, 1), (20, 1), (21, 1), (22, 1), (24, 5), (25, 2), (26, 1), (27, 1), (28, 1)]}","{1: 6, 2: 14, 3: 9, 4: 11, 5: 8, 6: 17, 7: 36}",1,9.02882878211827e-05,-4.044368582627018,3.1319,0.26262626262626265,-0.5806618466267319,13333.9625,4.1249592293956665
322,Nick,"{1: [(7, 3), (8, 1)], 2: [(8, 31), (11, 7), (12, 1), (13, 1), (14, 1), (16, 2)], 3: [(8, 1), (14, 1)], 4: [(12, 13), (15, 1)], 5: [(11, 12), (14, 2), (20, 1), (38, 20)], 6: [(8, 3), (23, 3)], 7: [(31, 7)]}","{1: 4, 2: 43, 3: 2, 4: 14, 5: 35, 6: 6, 7: 7}",1,9.922772225892357e-05,-4.003366977623003,3.4861,0.09595959595959595,-1.017911589308702,11161.744680851063,4.047732084032129
323,pudding,"{1: [(7, 2)], 2: [(1, 1), (2, 3), (3, 1), (5, 1), (8, 1), (12, 2)], 3: [(3, 1), (4, 2), (5, 1), (6, 1)], 4: [(12, 1), (16, 2)], 5: [(5, 1), (23, 1), (38, 1)], 6: [(8, 1)], 7: [(6, 1)]}","{1: 2, 2: 9, 3: 5, 4: 3, 5: 3, 6: 1, 7: 1}",1,2.145464265057807e-05,-4.668478714698054,2.4983,0.09090909090909091,-1.041392685158225,88530.375,4.947092303822986
328,parents,"{1: [(2, 5), (4, 3), (5, 5), (6, 2), (12, 3), (13, 2), (16, 1), (17, 3)], 2: [(1, 2), (4, 4), (7, 1), (13, 2), (17, 1), (18, 1)], 3: [(1, 3), (2, 2), (3, 1), (10, 2), (11, 3), (12, 3), (14, 1), (17, 2), (18, 2), (19, 4), (20, 3), (22, 3)], 4: [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (7, 3), (9, 1), (11, 1), (13, 1), (14, 4), (18, 3), (19, 2), (20, 1), (24, 2), (27, 1), (30, 3), (31, 3), (33, 1), (34, 1), (35, 2), (36, 2), (37, 1)], 5: [(1, 2), (2, 4), (4, 1), (5, 2), (6, 4), (9, 3), (10, 1), (11, 3), (14, 2), (15, 2), (16, 1), (18, 2), (19, 1), (21, 1), (23, 4), (25, 1), (26, 1), (29, 1), (30, 1), (35, 3), (37, 6), (38, 2)], 6: [(3, 1), (7, 2), (8, 1), (11, 3), (13, 1), (15, 1), (16, 1), (17, 1), (19, 1), (23, 2), (25, 1), (29, 1), (30, 4)], 7: [(2, 1), (3, 3), (4, 4), (5, 3), (6, 4), (9, 1), (10, 7), (11, 7), (13, 1), (15, 2), (16, 8), (17, 1), (21, 1), (22, 2), (29, 1), (33, 5), (34, 2), (35, 4), (36, 5)]}","{1: 24, 2: 11, 3: 29, 4: 37, 5: 48, 6: 20, 7: 62}",1,0.0002065009355118139,-3.685077976517516,3.856,0.5151515151515151,-0.2880650184996136,5509.306930693069,3.741096968160787
329,password,"{1: [(7, 1), (9, 1)], 2: [(5, 3), (11, 1), (12, 1), (14, 1)], 3: [(5, 1), (8, 2), (9, 1), (11, 1), (13, 1), (14, 2), (15, 1)], 4: [(12, 1), (17, 1), (22, 1), (23, 1), (25, 2), (28, 3), (29, 1), (36, 1)], 5: [(11, 2), (13, 1)], 6: [(9, 1), (15, 1), (17, 2), (23, 1), (25, 1), (29, 1)], 7: [(20, 1), (22, 3), (29, 1), (33, 1)]}","{1: 2, 2: 6, 3: 9, 4: 11, 5: 3, 6: 7, 7: 6}",1,3.9333511526059796e-05,-4.405237279923473,2.6107,0.16666666666666666,-0.7781512503836436,27889.236842105263,4.445436630443994
330,wings,"{1: [(10, 1), (11, 1), (14, 1), (16, 2)], 2: [(2, 1), (3, 1), (13, 1), (17, 4)], 3: [(1, 1), (2, 1), (6, 5), (13, 1), (14, 1), (15, 1), (21, 7)], 4: [(3, 1), (8, 1), (15, 2), (20, 4), (36, 1)], 5: [(2, 2), (3, 1), (6, 2), (7, 1), (10, 3), (14, 3), (17, 2), (19, 1), (21, 1), (22, 1), (26, 1), (27, 1), (30, 1), (33, 2), (34, 3)], 6: [(16, 1), (28, 1)], 7: [(5, 1), (7, 3), (20, 3), (25, 1), (26, 4), (27, 3)]}","{1: 5, 2: 7, 3: 17, 4: 9, 5: 25, 6: 2, 7: 15}",1,7.151547550192689e-05,-4.145599969417717,3.0017,0.21717171717171718,-0.6631967346819445,14311.084507042253,4.155672546238977
334,scar,"{1: [(1, 1), (2, 2), (5, 2), (6, 3), (7, 1), (8, 1), (15, 2), (16, 2), (17, 3)], 2: [(1, 6), (4, 2), (6, 3), (17, 2), (18, 1)], 3: [(1, 3), (3, 3), (8, 1), (13, 1)], 4: [(2, 16), (3, 1), (5, 1), (6, 1), (7, 1), (8, 2), (9, 1), (10, 4), (14, 1), (15, 3), (16, 1), (17, 1), (18, 2), (19, 1), (29, 5), (30, 5), (31, 4), (32, 4), (33, 3), (35, 3), (36, 3), (37, 1)], 5: [(1, 2), (3, 3), (4, 2), (6, 2), (9, 4), (10, 1), (13, 4), (14, 2), (15, 1), (16, 1), (18, 6), (21, 1), (22, 2), (23, 1), (24, 9), (25, 4), (26, 5), (27, 1), (28, 3), (31, 1), (32, 1), (33, 4), (34, 2), (35, 3), (36, 4), (37, 7)], 6: [(4, 3), (7, 1), (17, 1)], 7: [(4, 3), (5, 8), (7, 3), (8, 1), (9, 5), (12, 3), (14, 3), (15, 2), (16, 1), (17, 4), (20, 2), (22, 3), (23, 17), (24, 18), (27, 2), (29, 7), (30, 6), (32, 3), (35, 1), (36, 2)]}","{1: 17, 2: 14, 3: 8, 4: 64, 5: 76, 6: 5, 7: 94}",1,0.000248516277369196,-3.604645160491584,2.6365,0.4494949494949495,-0.3472751836166183,4642.708333333333,3.6667714010466077
335,Lily,"{1: [(1, 3), (4, 4)], 3: [(1, 1), (10, 7), (12, 1), (19, 8)], 4: [(14, 1)], 5: [(28, 7), (29, 3)], 6: [(4, 1), (7, 2), (9, 1), (18, 1), (22, 1), (25, 1)], 7: [(8, 1), (10, 3), (16, 3), (17, 3), (33, 51), (34, 1), (36, 6)]}","{1: 7, 3: 17, 4: 1, 5: 10, 6: 7, 7: 68}",1,9.833377881514948e-05,-4.007297271251435,3.137,0.1111111111111111,-0.9542425094393249,12530.606741573034,4.097972100374633
338,tail,"{1: [(1, 1), (2, 2), (4, 1), (5, 2), (6, 2), (10, 1), (14, 2), (15, 2), (16, 1)], 2: [(8, 1), (11, 1), (12, 2), (13, 1), (15, 1), (17, 6)], 3: [(1, 1), (2, 2), (4, 1), (7, 1), (8, 2), (9, 1), (11, 2), (13, 3), (14, 1), (15, 3), (16, 1), (17, 3), (19, 1), (20, 1)], 4: [(1, 1), (4, 1), (5, 1), (8, 2), (13, 1), (15, 1), (18, 3), (19, 1), (20, 3), (25, 1), (26, 2), (27, 2), (30, 1), (31, 1), (36, 1), (37, 1)], 5: [(2, 1), (3, 1), (10, 3), (15, 1), (21, 2), (22, 2), (25, 1), (27, 3), (28, 1), (36, 1)], 6: [(7, 1), (17, 1), (18, 1), (19, 2), (21, 1), (22, 1), (30, 1)], 7: [(4, 1), (5, 1), (7, 1), (11, 1), (17, 3), (26, 1)]}","{1: 14, 2: 12, 3: 23, 4: 23, 5: 16, 6: 8, 7: 8}",1,9.297011815250496e-05,-4.03165661711088,3.0864,0.3434343434343434,-0.4641562775552948,12759.698795180722,4.105840422572064
339,sweater,"{1: [(2, 1), (12, 8), (17, 1)], 2: [(4, 1), (5, 1), (12, 2)], 3: [(11, 2)], 4: [(6, 2), (21, 1), (23, 3), (26, 2)], 6: [(16, 1)], 7: [(16, 1), (17, 1), (19, 3), (26, 1)]}","{1: 10, 2: 4, 3: 2, 4: 8, 6: 1, 7: 6}",1,2.7712246756996673e-05,-4.557328262575388,2.8482,0.08080808080808081,-1.0925452076056064,43667.166666666664,4.64015501374521
340,broomstick,"{1: [(6, 1), (9, 10), (10, 9), (11, 3), (12, 1), (13, 2), (16, 1)], 2: [(1, 2), (3, 1), (4, 1), (5, 1), (7, 3), (9, 2), (14, 2)], 3: [(1, 2), (2, 1), (3, 2), (6, 2), (9, 1), (10, 5), (11, 3), (12, 3), (13, 1)], 4: [(2, 2), (4, 1), (8, 4), (9, 2), (10, 2), (15, 1), (24, 1), (26, 1)], 5: [(1, 1), (3, 3), (9, 1), (13, 1), (20, 2), (26, 1), (28, 2), (29, 1), (33, 2)], 6: [(9, 1), (14, 1)], 7: [(4, 10), (10, 3), (13, 1), (17, 1), (31, 2), (33, 1), (36, 1)]}","{1: 27, 2: 12, 3: 20, 4: 14, 5: 14, 6: 2, 7: 19}",1,9.654589192760131e-05,-4.015266200922711,1.6435,0.2474747474747475,-0.6064691102330174,13451.802469135802,4.128780481360842
342,sword,"{1: [(4, 1)], 2: [(3, 1), (17, 7), (18, 6)], 3: [(6, 4)], 4: [(22, 1), (30, 2)], 5: [(1, 1), (12, 1), (16, 1), (37, 1)], 6: [(4, 1), (23, 1), (24, 1), (29, 1)], 7: [(6, 1), (7, 12), (12, 1), (15, 18), (16, 8), (17, 3), (18, 1), (19, 37), (20, 3), (22, 1), (23, 15), (24, 5), (25, 17), (26, 14), (27, 3), (31, 1), (33, 6), (36, 1)]}","{1: 1, 2: 14, 3: 4, 4: 3, 5: 4, 6: 4, 7: 147}",1,0.00015822798954801326,-3.800716690047854,3.1258,0.16666666666666666,-0.7781512503836436,7290.463576158941,3.8627551445274024
343,tears,"{1: [(3, 1), (5, 1), (10, 1), (14, 1), (17, 3)], 2: [(1, 1), (2, 3), (8, 2), (9, 1), (10, 1), (12, 1), (16, 1), (17, 5), (18, 1)], 3: [(2, 1), (6, 2), (7, 1), (8, 1), (9, 1), (11, 5), (12, 1), (13, 1), (15, 2), (16, 4), (19, 1)], 4: [(3, 1), (9, 2), (16, 1), (18, 3), (20, 2), (21, 5), (23, 1), (24, 3), (25, 1), (28, 2), (33, 1), (35, 1), (36, 2), (37, 2)], 5: [(2, 1), (4, 2), (5, 1), (6, 1), (9, 1), (10, 1), (12, 1), (17, 4), (21, 4), (25, 3), (26, 3), (27, 1), (28, 1), (30, 3), (32, 1), (33, 1)], 6: [(2, 4), (11, 2), (14, 3), (15, 1), (17, 1), (19, 2), (21, 1), (22, 5), (24, 2), (28, 1), (29, 5), (30, 5)], 7: [(1, 3), (3, 1), (5, 1), (6, 3), (7, 1), (8, 3), (10, 5), (11, 1), (13, 1), (14, 2), (15, 1), (16, 1), (17, 3), (18, 2), (22, 1), (28, 1), (30, 2), (31, 1), (33, 5), (35, 3), (36, 4)]}","{1: 7, 2: 16, 3: 20, 4: 27, 5: 29, 6: 32, 7: 45}",1,0.00015733404610423918,-3.8031772885955104,3.0573,0.4444444444444444,-0.35218251811136253,8721.96062992126,3.9406141219789417
345,snake,"{1: [(2, 15), (3, 1), (8, 1), (17, 1)], 2: [(5, 1), (11, 17), (16, 8), (17, 2)], 3: [(17, 1)], 4: [(1, 6), (2, 1), (13, 1), (15, 1), (20, 1), (29, 3), (30, 2), (31, 1), (32, 2), (33, 7), (34, 1)], 5: [(21, 4), (22, 11), (23, 8), (24, 7), (26, 1), (36, 3), (37, 1)], 6: [(2, 1), (10, 5), (23, 3), (25, 1), (26, 1), (30, 2)], 7: [(1, 5), (8, 1), (13, 1), (14, 1), (15, 2), (17, 24), (19, 4), (23, 1), (25, 1), (27, 2), (29, 2), (31, 1), (32, 12), (33, 2), (34, 8), (36, 2)]}","{1: 18, 2: 28, 3: 1, 4: 26, 5: 35, 6: 13, 7: 69}",1,0.00016984925431707637,-3.7699363554568315,3.0573,0.2474747474747475,-0.6064691102330174,6624.4670658682635,3.821150945301314
346,cart,"{1: [(4, 1), (5, 6), (6, 6)], 3: [(5, 2), (22, 1)], 4: [(7, 1)], 5: [(10, 2)], 6: [(13, 1)], 7: [(26, 7), (28, 1)]}","{1: 13, 3: 3, 4: 1, 5: 2, 6: 1, 7: 8}",1,2.5030416425674413e-05,-4.601531925067441,2.6646,0.050505050505050504,-1.2966651902615312,43820.666666666664,4.641678980423505
347,Draco,"{1: [(6, 3), (8, 1), (9, 2), (12, 1), (15, 2), (17, 1)], 2: [(1, 1), (3, 3), (4, 13), (6, 1), (7, 1), (8, 1), (11, 3), (12, 3), (13, 1), (15, 2), (16, 1), (18, 1)], 3: [(5, 3), (6, 2), (7, 1), (8, 1), (10, 1), (13, 1), (16, 1)], 4: [(8, 5), (9, 2), (11, 1), (13, 4), (15, 1), (22, 1), (24, 3), (31, 2), (37, 2)], 5: [(6, 1), (9, 1), (10, 3), (11, 1), (12, 1), (13, 2), (16, 1), (17, 1), (19, 3), (21, 1), (25, 1), (27, 2), (28, 4), (31, 2), (32, 2)], 6: [(2, 13), (6, 6), (7, 1), (8, 2), (12, 1), (13, 2), (14, 1), (15, 9), (16, 1), (19, 2), (20, 1), (21, 5), (22, 1), (24, 1), (25, 1), (27, 21), (28, 1)], 7: [(1, 6), (9, 2), (23, 22), (24, 2), (26, 1), (31, 4), (32, 3), (33, 5), (36, 7)]}","{1: 10, 2: 31, 3: 10, 4: 21, 5: 26, 6: 69, 7: 52}",1,0.00019577361418652488,-3.708245841569542,1.3617,0.3787878787878788,-0.42160392686983106,5475.517587939698,3.738425178299653
348,Petunia,"{1: [(1, 3), (2, 22), (3, 22), (4, 4), (5, 1), (6, 3), (7, 1), (12, 1), (17, 1)], 2: [(1, 18), (2, 3), (3, 2), (6, 1), (14, 1)], 3: [(1, 4), (2, 26)], 4: [(2, 2), (3, 15), (4, 18), (18, 1), (22, 1), (25, 1), (28, 1)], 5: [(1, 14), (2, 47), (3, 1), (10, 1), (31, 1), (38, 4)], 6: [(3, 10)], 7: [(3, 16), (4, 1), (10, 1), (33, 23)]}","{1: 58, 2: 25, 3: 30, 4: 39, 5: 68, 6: 10, 7: 41}",1,0.00024225867326277737,-3.6157206655352545,2.0294,0.1717171717171717,-0.765186273219276,4517.731404958678,3.6549204070155414
351,curse,"{1: [(4, 1), (5, 1), (9, 3), (13, 2), (17, 3)], 2: [(1, 1), (7, 3), (9, 1), (10, 1), (11, 1), (18, 1)], 3: [(1, 2), (3, 2), (4, 1), (19, 1)], 4: [(2, 6), (13, 1), (14, 12), (15, 6), (18, 2), (20, 1), (21, 2), (23, 1), (27, 2), (28, 1), (29, 1), (30, 5), (31, 9), (33, 2), (34, 4), (35, 9), (36, 1), (37, 1)], 5: [(5, 1), (6, 2), (9, 1), (13, 1), (16, 1), (19, 1), (22, 1), (23, 1), (24, 3), (26, 5), (28, 2), (29, 2), (31, 1), (32, 2), (35, 1), (36, 3), (37, 2), (38, 2)], 6: [(1, 2), (3, 2), (4, 1), (5, 1), (9, 1), (10, 1), (11, 2), (12, 1), (13, 1), (15, 1), (17, 1), (19, 1), (21, 4), (23, 1), (24, 3), (27, 2), (28, 9), (29, 5)], 7: [(1, 1), (4, 2), (5, 1), (6, 3), (8, 1), (9, 1), (11, 3), (12, 1), (13, 2), (14, 1), (15, 1), (17, 5), (18, 1), (22, 2), (24, 2), (26, 4), (28, 1), (29, 1), (30, 1), (31, 4), (32, 1), (33, 6), (35, 4), (36, 9)]}","{1: 10, 2: 8, 3: 6, 4: 66, 5: 32, 6: 39, 7: 58}",1,0.00019577361418652488,-3.708245841569542,2.9685,0.4696969696969697,-0.32818224170759597,6148.625698324023,3.7887780558840967
